X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,Class Label
110.5173611,119.3353175,127.5699405,14.10046493,12.78805644,11.36397596,1.524435775,1.597900146,1.559892315,5.425487666,5.863054809,6.204013788,5.412592447,5.170283409,5.031940046,109,109,106,0.00537211,69.60836694,0.004816715,8.455065113,0.004051869,101.2913802,0.004497293,8.709921554,0.004000567,117.9344598,0.00397919,8.757561269,0.003881882,140.6519251,0.003538727,8.769754389,0.113095238,0.49156746,0.020337302,0.013888889,0.013888889,0.025793651,0.014880952,0.022321429,0.020833333,0.011904762,0.00843254,0.009920635,0.024801587,0.013392857,0.010416667,0.007936508,0.009424603,0.027777778,0.024305556,0.014880952,0.011904762,0.010912698,0.010912698,0.041170635,0.026785714,0.046130952,0.02281746,0.014880952,0.014384921,0.017361111,0.033730159,0.021329365,0.02281746,0.023313492,0.024305556,0.017361111,0.019345238,0.025793651,0.020337302,0.01984127,0.020833333,0.020833333,0.021329365,0.025793651,0.022321429,0.023809524,0.024801587,0.023313492,0.031746032,0.026289683,0.027281746,0.029761905,0.03125,0.026289683,0.028769841,0.027281746,0.028769841,0.02827381,0.034722222,0.118551587,0.526289683,0.026785714,0.015376984,0.012400794,0.024801587,0.018849206,0.034722222,0.016865079,0.004960317,0.007440476,0.010416667,0.018353175,0.00843254,0.01140873,0.00843254,0.012896825,0.016369048,0.014880952,0.009920635,0.010416667,0.01140873,0.014880952,0.027281746,0.017857143,0.029761905,0.021329365,0.018353175,0.016369048,0.02281746,0.025297619,0.016369048,0.017857143,0.020337302,0.020833333,0.01984127,0.020337302,0.020833333,0.01984127,0.01984127,0.024801587,0.024801587,0.024801587,0.022321429,0.022321429,0.023809524,0.024801587,0.025297619,0.031746032,0.028769841,0.027281746,0.035714286,0.026785714,0.029265873,0.027777778,0.030257937,0.031746032,0.030257937,0.046130952,-1
120.8096154,120.6323077,120.5042308,20.89266304,19.78636366,18.13176084,0.123102765,0.084745245,0.023450954,3.237526713,3.264770185,3.288034054,6.363687522,6.288766592,6.175471112,143,139,129,0.000668051,461.8027451,0.001046308,10.7368413,0.000679717,503.0285714,0.000874107,10.7075964,0.000669716,512.8508634,0.000873449,10.74710163,0.000659888,712.3745498,0.000179851,10.74911274,0.333846154,0.155769231,0.011923077,0.018846154,0.012692308,0.021153846,0.016538462,0.008846154,0.025769231,0.013076923,0.008846154,0.008076923,0.015769231,0.011923077,0.009615385,0.01,0.008846154,0.026538462,0.015769231,0.015384615,0.013846154,0.011923077,0.015,0.028846154,0.017692308,0.016538462,0.017307692,0.018846154,0.016538462,0.023076923,0.028846154,0.022692308,0.022307692,0.022307692,0.016538462,0.020769231,0.023076923,0.025384615,0.018846154,0.021153846,0.022307692,0.021153846,0.023461538,0.02,0.018846154,0.021538462,0.021923077,0.022307692,0.021923077,0.022692308,0.025384615,0.032307692,0.024230769,0.025769231,0.030384615,0.024615385,0.027692308,0.023076923,0.077692308,0.363076923,0.136153846,0.009230769,0.009230769,0.01,0.017692308,0.010769231,0.008846154,0.025769231,0.012307692,0.006923077,0.008846154,0.015769231,0.012307692,0.013076923,0.008076923,0.009230769,0.024230769,0.017307692,0.019615385,0.013846154,0.011538462,0.016153846,0.028076923,0.018076923,0.016538462,0.016153846,0.017692308,0.018846154,0.022692308,0.029615385,0.019615385,0.020769231,0.02,0.015,0.021538462,0.024615385,0.022692308,0.024230769,0.020769231,0.022692308,0.020384615,0.026153846,0.019615385,0.021538462,0.019230769,0.022692308,0.024230769,0.021923077,0.024615385,0.028076923,0.041153846,0.023461538,0.026538462,0.028846154,0.026923077,0.03,0.026538462,0.066538462,-1
121.5982143,121.9365079,122.0892857,21.34496234,19.94342038,18.05305135,0.084869625,0.10279184,0.015591666,3.481341496,3.542510376,3.61316527,6.316781422,6.226210719,6.108462588,149,143,133,0.001349438,487.1132653,0.000976346,9.643950993,0.001407341,519.667756,0.000822005,9.577826167,0.001342106,443.7849794,0.001106071,9.649011764,0.001338148,683.6910053,0.000292485,9.635431087,0.310515873,0.163690476,0.012896825,0.031746032,0.012896825,0.025793651,0.017857143,0.008928571,0.029761905,0.02281746,0.01984127,0.015873016,0.026785714,0.029761905,0.018849206,0.018849206,0.017857143,0.040674603,0.028769841,0.029761905,0.027777778,0.027777778,0.024801587,0.038690476,0.040674603,0.027777778,0.033730159,0.032738095,0.034722222,0.043650794,0.046626984,0.043650794,0.041666667,0.033730159,0.037698413,0.041666667,0.044642857,0.045634921,0.043650794,0.045634921,0.044642857,0.043650794,0.051587302,0.049603175,0.046626984,0.048611111,0.050595238,0.046626984,0.048611111,0.052579365,0.053571429,0.05952381,0.061507937,0.055555556,0.05952381,0.054563492,0.063492063,0.058531746,0.107142857,0.322420635,0.12797619,0.018849206,0.01984127,0.013888889,0.01984127,0.017857143,0.016865079,0.024801587,0.014880952,0.011904762,0.011904762,0.030753968,0.020833333,0.018849206,0.018849206,0.026785714,0.035714286,0.025793651,0.021825397,0.023809524,0.024801587,0.030753968,0.045634921,0.040674603,0.036706349,0.028769841,0.034722222,0.034722222,0.03968254,0.055555556,0.037698413,0.033730159,0.040674603,0.036706349,0.046626984,0.040674603,0.044642857,0.043650794,0.049603175,0.051587302,0.045634921,0.05952381,0.045634921,0.049603175,0.047619048,0.055555556,0.053571429,0.052579365,0.05952381,0.061507937,0.061507937,0.052579365,0.061507937,0.058531746,0.063492063,0.070436508,0.061507937,0.095238095,-1
113.7051424,114.3762486,114.1021088,27.06273113,25.66126101,23.65962715,-0.012724551,-0.136999326,-0.326067885,3.661415393,3.857083891,4.196590326,6.657773076,6.591627462,6.480863993,178,174,163,0.000615166,523.7403774,0.00091256,10.87029224,0.000632441,558.9195447,0.000875583,10.82072056,0.000630731,457.3167421,0.000991334,10.83305636,0.000592604,749.0342308,0.000654245,10.89129176,0.313355531,0.152053274,0.01590825,0.024417314,0.008879023,0.024787273,0.01590825,0.00517943,0.022197558,0.017388087,0.008879023,0.009618942,0.019237884,0.015168331,0.011098779,0.011468738,0.009988901,0.034406215,0.019237884,0.019977802,0.017758047,0.015168331,0.016278209,0.023677395,0.018128006,0.017758047,0.016648169,0.018497965,0.01590825,0.018128006,0.02663707,0.024787273,0.02145764,0.022567518,0.016648169,0.018128006,0.02108768,0.028486866,0.022567518,0.024417314,0.018128006,0.017018128,0.023307436,0.02108768,0.023307436,0.022567518,0.020347762,0.018867925,0.02145764,0.023677395,0.02145764,0.023677395,0.024417314,0.027007029,0.025897151,0.022937477,0.029596744,0.023307436,0.061043285,0.296707362,0.157232704,0.017018128,0.025157233,0.011098779,0.018497965,0.010358861,0.012578616,0.015168331,0.011098779,0.009248983,0.007029227,0.014798372,0.012208657,0.013688494,0.012208657,0.016278209,0.020347762,0.011838698,0.01590825,0.020717721,0.010358861,0.012578616,0.034036256,0.019607843,0.016648169,0.017018128,0.016278209,0.015168331,0.018128006,0.031446541,0.020717721,0.022937477,0.019977802,0.01590825,0.019607843,0.018867925,0.023307436,0.024787273,0.024417314,0.027007029,0.022197558,0.030706622,0.02108768,0.022567518,0.02145764,0.02108768,0.024417314,0.020717721,0.024787273,0.028856826,0.024787273,0.022197558,0.025897151,0.02663707,0.025157233,0.035886053,0.025897151,0.070662227,-1
121.0357143,125.4209184,129.5042517,17.59015891,15.28278358,13.85296877,0.738712339,0.581988444,0.287966868,3.660795246,3.778433006,4.183017348,6.032453592,5.863498785,5.728340596,133,117,113,0.001114859,235.4281372,0.002121787,10.15613761,0.001007125,389.6064312,0.000766141,10.24727709,0.001048147,298.0616319,0.001591132,10.20823442,0.001044889,287.8559397,0.001671099,10.20456682,0.286139456,0.183673469,0.022959184,0.019557823,0.016156463,0.019982993,0.015731293,0.011054422,0.035289116,0.017006803,0.014030612,0.016581633,0.031462585,0.016156463,0.011479592,0.011904762,0.011054422,0.026360544,0.026360544,0.011479592,0.014455782,0.011479592,0.010204082,0.035289116,0.023809524,0.018282313,0.017857143,0.015731293,0.015306122,0.019132653,0.039115646,0.028486395,0.020408163,0.017431973,0.015731293,0.015731293,0.016581633,0.026360544,0.020833333,0.021258503,0.020833333,0.020833333,0.022108844,0.033163265,0.023384354,0.024659864,0.024659864,0.027210884,0.027636054,0.027210884,0.023384354,0.030187075,0.027210884,0.025935374,0.025085034,0.026785714,0.028061224,0.031037415,0.050170068,0.264880952,0.241071429,0.018707483,0.016581633,0.008928571,0.016581633,0.011054422,0.014030612,0.025510204,0.011054422,0.012329932,0.012329932,0.027210884,0.013605442,0.014455782,0.013180272,0.016156463,0.022534014,0.014030612,0.012755102,0.012755102,0.011479592,0.013605442,0.025085034,0.015306122,0.019557823,0.015306122,0.017857143,0.017006803,0.030612245,0.030612245,0.019982993,0.016581633,0.019982993,0.016581633,0.018707483,0.017857143,0.022108844,0.025935374,0.020408163,0.023809524,0.023809524,0.025510204,0.024234694,0.021258503,0.023809524,0.028061224,0.025510204,0.030187075,0.029336735,0.025085034,0.037840136,0.025510204,0.026360544,0.026360544,0.029336735,0.031887755,0.029761905,0.06547619,-1
118.9208795,119.642112,122.8858931,19.5453622,17.22805722,15.02578894,2.108401291,2.078032507,2.002545285,7.20970739,7.124512412,6.891612081,5.497611553,5.34578223,5.228744439,140,127,114,0.002805624,133.032421,0.002638142,9.456592777,0.002701983,158.1416388,0.002684639,9.457248461,0.003017668,101.3930889,0.002767621,9.369491314,0.00264161,153.6693017,0.002583181,9.509216376,0.188412775,0.331407479,0.029529771,0.026320013,0.011073664,0.027443428,0.012839031,0.00609854,0.020221473,0.016369764,0.008666346,0.005456588,0.030492698,0.01893757,0.017172203,0.010431712,0.005456588,0.029048307,0.015085861,0.00834537,0.009789761,0.007221955,0.005135612,0.032258065,0.015727813,0.009950249,0.007703418,0.007221955,0.005938052,0.006419515,0.027764404,0.019579522,0.012357567,0.007061467,0.007221955,0.006580003,0.006900979,0.021184401,0.018135131,0.012678543,0.010110737,0.00834537,0.010431712,0.014764885,0.014283422,0.0105922,0.008826834,0.00834537,0.011073664,0.010752688,0.008987321,0.009468785,0.0105922,0.011234152,0.010431712,0.011234152,0.011715615,0.010752688,0.017011716,0.170117156,0.401540684,0.02423367,0.020221473,0.007221955,0.021023913,0.006419515,0.006900979,0.016369764,0.012518055,0.00609854,0.004493661,0.024073182,0.012678543,0.015567325,0.008826834,0.009308297,0.022468304,0.009308297,0.005777564,0.008666346,0.005938052,0.007542931,0.026801476,0.009629273,0.008826834,0.00609854,0.009308297,0.008826834,0.008505858,0.022789279,0.015246349,0.009147809,0.00834537,0.006900979,0.008184882,0.007382443,0.015246349,0.020221473,0.011234152,0.011555128,0.011715615,0.014925373,0.011073664,0.014925373,0.009950249,0.011073664,0.009468785,0.010271225,0.013480982,0.010271225,0.012357567,0.010752688,0.012357567,0.011073664,0.011876103,0.016048788,0.012036591,0.029369283,-1
117.1409214,120.6542005,124.9623306,14.72259036,12.24856343,10.21813261,1.429351634,1.423532782,1.329758921,4.458420944,4.707200767,4.856379308,5.375076587,5.189342666,5.041423815,95,86,82,0.003961562,76.13976432,0.004773624,9.006280638,0.003369867,121.5934659,0.003962272,9.163768925,0.003423765,110.9305556,0.004145206,9.175202673,0.003332755,129.3640449,0.003779406,9.212645453,0.156097561,0.420325203,0.027100271,0.017073171,0.014634146,0.027913279,0.016531165,0.013279133,0.025745257,0.011111111,0.005420054,0.0100271,0.027100271,0.011382114,0.006233062,0.006233062,0.006233062,0.021680217,0.018699187,0.010840108,0.008401084,0.007588076,0.00704607,0.034146341,0.023306233,0.02601626,0.012737127,0.009214092,0.007588076,0.012466125,0.030623306,0.015447154,0.015447154,0.014634146,0.01300813,0.0100271,0.011653117,0.019512195,0.014363144,0.012466125,0.012466125,0.012737127,0.012195122,0.016802168,0.015447154,0.014363144,0.013821138,0.013279133,0.018699187,0.014363144,0.015176152,0.018428184,0.018157182,0.015718157,0.01598916,0.015176152,0.016802168,0.017344173,0.027371274,0.162601626,0.465582656,0.019512195,0.01897019,0.009756098,0.029539295,0.01300813,0.018157182,0.015718157,0.006504065,0.00596206,0.009214092,0.020054201,0.008672087,0.008130081,0.006504065,0.008401084,0.018428184,0.011111111,0.006775068,0.00704607,0.00704607,0.009485095,0.025745257,0.013550136,0.020596206,0.012195122,0.010840108,0.010298103,0.017344173,0.021680217,0.012195122,0.011924119,0.013821138,0.011382114,0.011653117,0.010569106,0.013279133,0.014634146,0.012737127,0.015176152,0.013550136,0.017615176,0.013279133,0.012737127,0.013550136,0.016531165,0.013550136,0.017615176,0.018699187,0.015718157,0.022493225,0.017073171,0.018428184,0.017073171,0.017886179,0.018699187,0.017615176,0.035772358,-1
126.7390244,129.4081301,130.9609756,12.61349216,10.34679632,8.908939825,0.552260634,0.531899162,0.424118182,2.913332473,3.511956794,4.269472396,5.532686154,5.291487544,5.075956897,83,83,84,0.002618056,44.17083333,0.007091854,8.948518598,0.002536819,65.84615385,0.006263419,9.007389273,0.002449564,55.27922624,0.006593999,9.03497793,0.002584721,64.46982759,0.006330876,8.97718574,0.203252033,0.354471545,0.026829268,0.016260163,0.016260163,0.022764228,0.01300813,0.009756098,0.032520325,0.014634146,0.014634146,0.013821138,0.038211382,0.024390244,0.014634146,0.014634146,0.01300813,0.03495935,0.029268293,0.023577236,0.018699187,0.019512195,0.018699187,0.04796748,0.039837398,0.03495935,0.023577236,0.022764228,0.026829268,0.027642276,0.061788618,0.039837398,0.030894309,0.030894309,0.031707317,0.030081301,0.029268293,0.039837398,0.03495935,0.036585366,0.037398374,0.03495935,0.034146341,0.042276423,0.039837398,0.03902439,0.040650407,0.040650407,0.043902439,0.043089431,0.043902439,0.045528455,0.044715447,0.044715447,0.044715447,0.044715447,0.047154472,0.048780488,0.053658537,0.208943089,0.378861789,0.023577236,0.023577236,0.012195122,0.035772358,0.02195122,0.020325203,0.026829268,0.010569106,0.01300813,0.013821138,0.022764228,0.021138211,0.023577236,0.015447154,0.019512195,0.028455285,0.020325203,0.022764228,0.020325203,0.021138211,0.022764228,0.031707317,0.022764228,0.042276423,0.022764228,0.030081301,0.023577236,0.028455285,0.037398374,0.030081301,0.032520325,0.033333333,0.029268293,0.030894309,0.034146341,0.032520325,0.040650407,0.035772358,0.035772358,0.034146341,0.037398374,0.039837398,0.040650407,0.036585366,0.041463415,0.039837398,0.044715447,0.041463415,0.042276423,0.045528455,0.043089431,0.047154472,0.046341463,0.04796748,0.04796748,0.048780488,0.064227642,-1
126.7796935,127.680795,129.7219828,13.77587532,12.15114247,10.75702815,0.670555061,0.635491999,0.522526415,3.586054218,3.801554016,4.195182302,5.753519229,5.580316441,5.416028894,101,101,109,0.001072773,141.6500729,0.003513235,10.27104561,0.001010421,211.6989975,0.001956305,10.36475595,0.00101147,163.0104776,0.003054868,10.33377946,0.001002368,173.4744255,0.00282235,10.34791272,0.300766284,0.215756705,0.029693487,0.022509579,0.012452107,0.021312261,0.010536398,0.006944444,0.025862069,0.012691571,0.008860153,0.008381226,0.025862069,0.014367816,0.008381226,0.008860153,0.008141762,0.025383142,0.016044061,0.009818008,0.007662835,0.007662835,0.007423372,0.02394636,0.018199234,0.012931034,0.00933908,0.010057471,0.011015326,0.016044061,0.030651341,0.019396552,0.013409962,0.013409962,0.012212644,0.010536398,0.011733716,0.02059387,0.012452107,0.012452107,0.012931034,0.01460728,0.01532567,0.020354406,0.013649425,0.014367816,0.013649425,0.016044061,0.017480843,0.016522989,0.014128352,0.021072797,0.016762452,0.015086207,0.015086207,0.016762452,0.019157088,0.018917625,0.044061303,0.298850575,0.216235632,0.02658046,0.021791188,0.011015326,0.019157088,0.011733716,0.015086207,0.02658046,0.012931034,0.008381226,0.009099617,0.024904215,0.010536398,0.007902299,0.00933908,0.00933908,0.020833333,0.013888889,0.012691571,0.006226054,0.005747126,0.010057471,0.021312261,0.015086207,0.014846743,0.010057471,0.012691571,0.010057471,0.017720307,0.029214559,0.016283525,0.00933908,0.011733716,0.011494253,0.011494253,0.012452107,0.015565134,0.015804598,0.012212644,0.014846743,0.016762452,0.017480843,0.01532567,0.013649425,0.012452107,0.017001916,0.016522989,0.016522989,0.016762452,0.017241379,0.021791188,0.016044061,0.016762452,0.016283525,0.018917625,0.020354406,0.021791188,0.046934866,-1
140.9846491,142.8065302,143.8830409,15.2816,13.11049519,11.17998965,0.369803116,0.394770177,0.406386623,2.8271683,2.938850108,3.252751455,5.930489414,5.711956736,5.491113678,101,93,88,0.000885994,145.0180381,0.003312511,10.47326972,0.000816717,212.575,0.002264332,10.57188123,0.000832748,171.1788194,0.002914983,10.56572144,0.000813356,190.1365694,0.002620408,10.57180404,0.307261209,0.19834308,0.022417154,0.021929825,0.01291423,0.02168616,0.016081871,0.010233918,0.027046784,0.01291423,0.011939571,0.009015595,0.020955166,0.012426901,0.006578947,0.006822612,0.008528265,0.026803119,0.01754386,0.011208577,0.009502924,0.008040936,0.00877193,0.024610136,0.018518519,0.014863548,0.009502924,0.011695906,0.011939571,0.014376218,0.032407407,0.016569201,0.013888889,0.01291423,0.012183236,0.010233918,0.012183236,0.018762183,0.013401559,0.011452242,0.015107212,0.013645224,0.013157895,0.02119883,0.013645224,0.014376218,0.01705653,0.015838207,0.018518519,0.016812865,0.016325536,0.019249513,0.020224172,0.015594542,0.016081871,0.018274854,0.018031189,0.019249513,0.046052632,0.291179337,0.204678363,0.022904483,0.021929825,0.010233918,0.022417154,0.012183236,0.012183236,0.026559454,0.010964912,0.010721248,0.012183236,0.022173489,0.009502924,0.010721248,0.007309942,0.0082846,0.018518519,0.01291423,0.006822612,0.008040936,0.007309942,0.009015595,0.024853801,0.016325536,0.015107212,0.012426901,0.012670565,0.013401559,0.021442495,0.03045809,0.016325536,0.011695906,0.013401559,0.011208577,0.013645224,0.012426901,0.016812865,0.01705653,0.014376218,0.015107212,0.015838207,0.016325536,0.016569201,0.015594542,0.014863548,0.017787524,0.016325536,0.019980507,0.019005848,0.017300195,0.023879142,0.016569201,0.015594542,0.01705653,0.019736842,0.018274854,0.016812865,0.051900585,-1
107.8184578,110.3041894,114.76017,14.39643244,12.18728076,10.78853051,0.934531209,0.86310158,0.518202513,3.659870821,3.974231442,4.209787795,5.6861572,5.501394907,5.389429693,94,88,88,0.001806127,142.1512346,0.003492507,9.507299148,0.0016412,197.6127771,0.002291283,9.58164431,0.001752408,155.9224464,0.003204474,9.55420826,0.001724195,160.2948718,0.003109837,9.545336983,0.257437766,0.293260474,0.028536733,0.021250759,0.012750455,0.020643594,0.012750455,0.012143291,0.023679417,0.018822101,0.010321797,0.013964784,0.030965392,0.017607772,0.012143291,0.011536126,0.010928962,0.037037037,0.022465088,0.015179114,0.013964784,0.015786278,0.015786278,0.040680024,0.024286582,0.020643594,0.019429265,0.017607772,0.017000607,0.024893746,0.045537341,0.028536733,0.027929569,0.022465088,0.024893746,0.023072253,0.024286582,0.031572556,0.027929569,0.02671524,0.02671524,0.029143898,0.027929569,0.031572556,0.032786885,0.030965392,0.030965392,0.034001214,0.035215543,0.031572556,0.030965392,0.038858531,0.036429872,0.035822708,0.03339405,0.037037037,0.038858531,0.041287189,0.058894961,0.254401943,0.324225865,0.017000607,0.017607772,0.007285974,0.018822101,0.009107468,0.01335762,0.02671524,0.012143291,0.009714633,0.015786278,0.032786885,0.016393443,0.015786278,0.009714633,0.016393443,0.024893746,0.015179114,0.015179114,0.015786278,0.015786278,0.018214936,0.029143898,0.018822101,0.02671524,0.018214936,0.02003643,0.023679417,0.027322404,0.034608379,0.023679417,0.022465088,0.024286582,0.023072253,0.025500911,0.024893746,0.02671524,0.027929569,0.02671524,0.029751063,0.029143898,0.035215543,0.027322404,0.029143898,0.028536733,0.032179721,0.035822708,0.035822708,0.035215543,0.035822708,0.04007286,0.03339405,0.035215543,0.035215543,0.038251366,0.040680024,0.041287189,0.074681239,-1
113.6142994,117.4021999,119.8460067,17.19491089,14.92619736,13.52906456,0.797372401,0.63957225,0.249534957,3.772243633,4.271862763,4.780187821,5.988280693,5.836961762,5.726980814,142,145,143,0.001030579,208.7063665,0.002369854,10.48047457,0.000938375,351.383,0.00101888,10.57725937,0.000962403,283.3763415,0.001674013,10.54242137,0.000945953,301.6777778,0.001498616,10.56801794,0.265901483,0.257532281,0.024629364,0.019846963,0.015542802,0.019846963,0.009803922,0.009564802,0.029411765,0.009325681,0.007412721,0.007890961,0.027259684,0.012434242,0.006456241,0.007890961,0.008608321,0.022955524,0.016499283,0.011238642,0.007412721,0.007173601,0.005978001,0.020325203,0.018173123,0.015303682,0.010521282,0.008369201,0.011477762,0.019129603,0.034911526,0.019607843,0.013629842,0.013151602,0.012673362,0.010043042,0.011238642,0.015781923,0.013151602,0.012673362,0.011238642,0.012434242,0.014108082,0.017216643,0.014825442,0.013151602,0.014586322,0.016260163,0.018173123,0.016499283,0.015064562,0.026064084,0.015542802,0.014347202,0.016977523,0.017934003,0.018890483,0.018173123,0.046867527,0.272596844,0.282639885,0.018173123,0.015064562,0.010760402,0.014825442,0.010999522,0.012195122,0.029411765,0.007412721,0.007890961,0.010521282,0.022477284,0.008130081,0.008847441,0.008369201,0.010760402,0.018412243,0.013151602,0.007173601,0.006695361,0.008369201,0.010521282,0.018412243,0.013151602,0.016499283,0.010760402,0.011477762,0.014108082,0.018651363,0.025585844,0.014825442,0.009325681,0.013151602,0.010282162,0.012912482,0.011956002,0.014347202,0.013151602,0.011477762,0.013151602,0.016977523,0.016977523,0.013151602,0.013868962,0.013868962,0.015542802,0.015064562,0.017216643,0.016499283,0.016021043,0.026781444,0.016977523,0.015303682,0.016499283,0.016977523,0.018890483,0.018412243,0.055475849,-1
99.78373984,100.8867209,104.3731707,12.94932195,11.43634023,10.00589452,1.339810999,1.243105371,1.070144443,5.947022331,5.833527446,5.852322333,5.535182967,5.386732361,5.237882914,112,104,96,0.001899558,80.86818306,0.005209724,9.580651688,0.001625291,106.7823864,0.004564673,9.745384517,0.001701698,88.95027778,0.005063716,9.693268319,0.001632843,102.2247191,0.004713597,9.753460637,0.246341463,0.308401084,0.032791328,0.024390244,0.018157182,0.025745257,0.019783198,0.016802168,0.024390244,0.013279133,0.0100271,0.007588076,0.026558266,0.013550136,0.006775068,0.006233062,0.00704607,0.02601626,0.016531165,0.008943089,0.00704607,0.007588076,0.007859079,0.031707317,0.017615176,0.014634146,0.010569106,0.009485095,0.009485095,0.011382114,0.029268293,0.020596206,0.012466125,0.014905149,0.014092141,0.011111111,0.010840108,0.022764228,0.014905149,0.012737127,0.014634146,0.013821138,0.013821138,0.016260163,0.015718157,0.013821138,0.014363144,0.014092141,0.019783198,0.016260163,0.015718157,0.018428184,0.018699187,0.015718157,0.01598916,0.015176152,0.018157182,0.016531165,0.026287263,0.210840108,0.346612466,0.019241192,0.016260163,0.010298103,0.021680217,0.013821138,0.016802168,0.02601626,0.009485095,0.004607046,0.009756098,0.028455285,0.010569106,0.011653117,0.009214092,0.007859079,0.023577236,0.015176152,0.008401084,0.008130081,0.006504065,0.008401084,0.029268293,0.016531165,0.030894309,0.010840108,0.014905149,0.009214092,0.017344173,0.025745257,0.013550136,0.011924119,0.013550136,0.011111111,0.013279133,0.011653117,0.014634146,0.014363144,0.012466125,0.014905149,0.014905149,0.01598916,0.014363144,0.016802168,0.01300813,0.014905149,0.014363144,0.018699187,0.019783198,0.016531165,0.023306233,0.016802168,0.017615176,0.016531165,0.020054201,0.021680217,0.019241192,0.039566396,-1
96.19869281,97.01372549,99.42352941,16.21521107,14.55897881,13.37658556,0.727183101,0.735631017,0.715645598,2.208884586,2.293572137,2.263994404,5.410293326,5.307414351,5.230526471,84,80,73,0.003644299,46.73128342,0.004080025,8.777432836,0.003158087,66.91825229,0.004040713,8.885646459,0.003147525,59.66195286,0.003994989,8.898078059,0.00304605,82.95661157,0.003791883,8.967260163,0.161437908,0.352287582,0.034640523,0.026797386,0.015686275,0.030718954,0.016339869,0.013071895,0.035294118,0.014379085,0.014379085,0.01372549,0.043137255,0.017647059,0.011764706,0.011111111,0.01372549,0.037254902,0.036601307,0.021568627,0.016993464,0.01503268,0.014379085,0.044444444,0.036601307,0.033333333,0.024836601,0.022875817,0.020915033,0.021568627,0.046405229,0.026797386,0.034640523,0.02745098,0.022875817,0.024183007,0.026143791,0.032026144,0.02875817,0.02875817,0.030065359,0.028104575,0.028104575,0.032679739,0.032026144,0.030718954,0.032026144,0.032679739,0.037254902,0.034640523,0.032679739,0.033986928,0.036601307,0.035294118,0.036601307,0.037254902,0.038562092,0.037254902,0.041176471,0.151633987,0.419607843,0.021568627,0.018954248,0.016339869,0.029411765,0.017647059,0.028104575,0.016993464,0.009803922,0.011111111,0.015686275,0.022222222,0.012418301,0.016339869,0.012418301,0.015686275,0.02875817,0.018954248,0.016993464,0.016339869,0.014379085,0.018954248,0.030718954,0.022222222,0.038562092,0.024183007,0.024183007,0.020261438,0.026797386,0.030718954,0.026797386,0.028104575,0.032679739,0.023529412,0.026143791,0.024836601,0.032026144,0.034640523,0.031372549,0.033986928,0.02875817,0.030718954,0.030718954,0.032679739,0.032026144,0.034640523,0.031372549,0.036601307,0.036601307,0.035947712,0.040522876,0.037254902,0.036601307,0.037254902,0.036601307,0.040522876,0.039215686,0.058169935,-1
105.3120082,106.4081423,109.0451591,18.47298745,16.48769315,14.74685513,0.83812223,0.871535593,0.86866953,3.417874658,3.557599922,3.61568273,5.890604673,5.748759607,5.630705699,128,116,107,0.001572338,123.4237699,0.00279063,9.947125775,0.001439878,203.4209957,0.002312407,10.0407388,0.001440098,188.5738397,0.002369692,10.05752117,0.001380113,215.2193732,0.002212053,10.09190862,0.2565857,0.227505987,0.024974341,0.019158399,0.014710913,0.02565857,0.02086897,0.02086897,0.030790284,0.014710913,0.013000342,0.013000342,0.026000684,0.019500513,0.0071844,0.006842285,0.008552857,0.022921656,0.022921656,0.013342456,0.009579199,0.008894971,0.010947657,0.032500855,0.029079713,0.026000684,0.016763599,0.013000342,0.012658228,0.016763599,0.043448512,0.020526856,0.019842627,0.020526856,0.018132056,0.014710913,0.013342456,0.023605884,0.015395142,0.015737256,0.017789942,0.017789942,0.017789942,0.023605884,0.016763599,0.017447828,0.017789942,0.016763599,0.026342798,0.019842627,0.019158399,0.024290113,0.022579542,0.020526856,0.022237427,0.021895313,0.022579542,0.020526856,0.029079713,0.204584331,0.303455354,0.020184742,0.014026685,0.013000342,0.022237427,0.013000342,0.018816285,0.021553199,0.008894971,0.007868628,0.014710913,0.02086897,0.009579199,0.010605542,0.008552857,0.010605542,0.020184742,0.015053028,0.010947657,0.009237085,0.008894971,0.013684571,0.029079713,0.017789942,0.029763941,0.017789942,0.016079371,0.014026685,0.022921656,0.027711256,0.019158399,0.014710913,0.017789942,0.017105713,0.016079371,0.015737256,0.020184742,0.01847417,0.016763599,0.021553199,0.019842627,0.018132056,0.019158399,0.017789942,0.017447828,0.019842627,0.018816285,0.028395484,0.026684913,0.022921656,0.031474512,0.022237427,0.021211085,0.020526856,0.02326377,0.024290113,0.02326377,0.056790968,-1
